id,text,scenario,confidence,source_film,start_timestamp,end_timestamp,context_before,context_after,catalan_markers,has_catalan_slang,has_spanish_slang,has_any_slang,catalan_slang_count,spanish_slang_count,total_slang_count,catalan_slang_found,spanish_slang_found
Spanish Movie_2009_126174_244,"Ya aparecerá. ¡Quita, culo gordo!",farewells,0.646277256011963,Spanish Movie,"00:16:01,680","00:16:04,920",¿Has visto a tu hermano? No lo encuentro. | ¿Y en esa puerta.?,¡Niña! No le haga caso. | Tiene el trasero más.,lexical:apa,False,True,True,0,1,1,{},"{""other_common"": [""culo""]}"
Spanish Movie_2009_126174_235,Necesito ver a Pedro San.,requests,0.8,Spanish Movie,"00:15:34,040","00:15:36,720",Tengo. El tembleque mola. | Hazlo otra vez.,"¡El tembleque! | Vamos a centrarnos, que tienes muy mala leche.",,False,True,True,0,1,1,{},"{""cool_reactions"": [""mola""]}"
Spanish Movie_2009_126174_233,Tengo. El tembleque mola.,farewells,0.6519102287292481,Spanish Movie,"00:15:30,400","00:15:32,400",¿Los haces con la boca? ¿Qué ruiditos?,Hazlo otra vez. | Necesito ver a Pedro San.,,False,True,True,0,1,1,{},"{""cool_reactions"": [""mola""]}"
Spanish Movie_2009_126174_30,"¡Aquí, coño!",greetings,0.7576560211181641,Spanish Movie,"00:02:56,680","00:02:58,080",Mucho dolor. | ¿Dónde está?,"¿Qué haces escondido? | Soy fotosensible, no me puede dar la luz del sol.",,False,True,True,0,1,1,{},"{""swears_expressions"": [""co\u00f1o""]}"
Spanish Movie_2009_126174_11,"Usted tranquila, señora, estoy muy bien.",greetings,0.6858507347106935,Spanish Movie,"00:02:07,120","00:02:10,120",Ni que la señora meara colonia.,¡Coño! | Qué susto me ha dado el niño.,,False,True,True,0,1,1,{},"{""swears_expressions"": [""Co\u00f1o""]}"
Trash Humpers_2009_4417809_276,"Viejos que reciben el último adiós de tantos y tantos amigos,",farewells,0.7286517524719238,Trash Humpers,"00:24:05,220","00:24:08,714","Viejos populares, | llevados a hombros por los famosos de la fiesta nacional.",camino de la estación final. | En este paraje.,,False,True,True,0,1,1,{},"{""party_social"": [""fiesta""]}"
Trash Humpers_2009_4417809_109,Bañeras para ensuciarse.,farewells,0.6787138175964356,Trash Humpers,"00:09:18,893","00:09:21,803","para los pelagatos. | Allí se encuentran zorros, conejos y toda clase de pellejos.",Bombillas para quedarse a oscuras. | Desperdicios de pasta dentífrica a precio de saldo.,,False,True,True,0,1,1,{},"{""money_work"": [""pasta""]}"
The Spanish Apartment_2002_4388749_609,"me agobia eso de ""tiene que salir bien"".",plans,0.8,The Spanish Apartment,"00:49:59,573","00:50:02,173","No pasa nada. | Sé que tenemos poco tiempo, pero.","Será una tontería pero, ¡es un rollo! | ¡Déjalo! No importa.",,False,True,True,0,1,1,{},"{""common_expressions"": [""rollo""]}"
Spanish Movie_2009_126174_935,¡Ay! Coño.,farewells,0.7622703742980957,Spanish Movie,"00:55:42,960","00:55:43,960",¡Oh! | ¡Oh!,Qué paranormal es todo. | Ayúdeme a encontrar a mi hijo.,,False,True,True,0,1,1,{},"{""swears_expressions"": [""Co\u00f1o""]}"
Spanish Movie_2009_126174_1008,Usted crea y ya veremos.,farewells,0.6393699836730957,Spanish Movie,"01:00:30,560","01:00:32,600","¿O es al revés? -Las mujeres os lo creéis todo. | Que si la crema rejuvenecedora,. que si la puntita.","Vamos, pirémonos de aquí. Tanto, tanto, la tía pesada. | ¡Eh!",,False,True,True,0,1,1,{},"{""address_terms"": [""t\u00eda""]}"
Vicky Cristina Barcelona_2008_4065943_499,y los amigos de papá nos lo facilitarían.,family,0.7764917039871216,Vicky Cristina Barcelona,"00:34:22,083","00:34:24,627",¿Cómo? ¿Casarnos aquí? | Sería genial contárselo a nuestros hijos,No sé qué decir. | No pareces entusiasmada.,,False,True,True,0,1,1,{},"{""cool_reactions"": [""genial""]}"
Spanish Movie_2009_126174_1011,"¡Eh, un momento!",farewells,0.6688409042358399,Spanish Movie,"01:00:38,480","01:00:40,200","Vamos, pirémonos de aquí. Tanto, tanto, la tía pesada. | ¡Eh!",¡Que tengo un puñal clavado! | Que no. Que sí.,,False,True,True,0,1,1,{},"{""address_terms"": [""t\u00eda""]}"
Vicky Cristina Barcelona_2008_4065943_484,Estupendo. Me alegro por ti.,emotions,0.6920726966857911,Vicky Cristina Barcelona,"00:33:07,174","00:33:10,219",¿Verdad que es genial? Sí. | No puedo creerlo. No pensé que llamara.,"Aquella noche, a las dos les costó dormirse. | Cristina, en la cocina, tomaba café y trabajaba en sus poemas.",,False,True,True,0,1,1,{},"{""cool_reactions"": [""genial""]}"
Vicky Cristina Barcelona_2008_4065943_434,"Ha sido increíble. Gracias, gracias.",farewells,0.6115843963623048,Vicky Cristina Barcelona,"00:29:41,974","00:29:45,436","Además, mañana nos vamos. | Bien, de acuerdo. Estupendo.",Te he observado y parecías muy emocionada. | Sí. Pocas veces he visto una mirada así.,,False,True,True,0,1,1,{},"{""cool_reactions"": [""incre\u00edble""]}"
Vicky Cristina Barcelona_2008_4065943_433,"Bien, de acuerdo. Estupendo.",farewells,0.6573679161071778,Vicky Cristina Barcelona,"00:28:41,415","00:28:43,543","Dijiste que aguantabas bien el alcohol. | Además, mañana nos vamos.","Ha sido increíble. Gracias, gracias. | Te he observado y parecías muy emocionada.",,False,True,True,0,1,1,{},"{""cool_reactions"": [""incre\u00edble""]}"
Vicky Cristina Barcelona_2008_4065943_432,"Además, mañana nos vamos.",plans,1.0,Vicky Cristina Barcelona,"00:28:36,245","00:28:38,371",y estoy algo mareada por el vino. | Dijiste que aguantabas bien el alcohol.,"Bien, de acuerdo. Estupendo. | Ha sido increíble. Gracias, gracias.",,False,True,True,0,1,1,{},"{""cool_reactions"": [""incre\u00edble""]}"
Vicky Cristina Barcelona_2008_4065943_408,"Bueno, no creo que le encantara pensar que estoy",opinions,0.7149292492866516,Vicky Cristina Barcelona,"00:27:13,331","00:27:16,960","¿Se enfadaría si supiera que cenamos juntos? | ¡No, qué va! ¡Qué tontería!","sentada con un hombre, bebiendo vino a la luz de las velas, | pero pronto vería que no hay por qué preocuparse, así que.",,False,True,True,0,1,1,{},"{""common_expressions"": [""qu\u00e9 va""]}"
The Spanish Prisoner_1997_572441_612,"y si no es así, puedes tener una agradabIe sorpresa,",requests,0.8,The Spanish Prisoner,"00:44:16,253","00:44:19,381","Siempre haz negocios como si Ia persona con quien tratas., | intentara hacerte una maIa jugada, porque en generaI es así.","Mi padre sabía de negocios: Trabaja duro y Ia mayor cantidad de horas posibles, | Te gustaba tu padre, ¿eh? Amaba a mi padre,",,False,True,True,0,1,1,{},"{""cool_reactions"": [""cantidad""]}"
The Split Barcelona Part 1_None_10018461_1136,"Menudo lío, ¿eh?",greetings,0.6749859046936035,The Split Barcelona Part 1,"00:55:51,200","00:55:53,200",De todos los tipos. AMBOS RÍEN | ARCHIE SIGHS,¿Tú crees? Hmm. | Wren ha estado amenazando con exponer su relación,,False,True,True,0,1,1,{},"{""other_common"": [""l\u00edo""]}"
The Split Barcelona Part 1_None_10018461_1069,¡CRASH! GAEL: ¿Mamá?,family,0.8,The Split Barcelona Part 1,"00:50:21,240","00:50:23,000",Valentina. | Valentina. ¡Cabrón!,JADEOS | Gael.,,False,True,True,0,1,1,{},"{""swears_expressions"": [""Cabr\u00f3n""]}"
The Split Barcelona Part 1_None_10018461_681,Estupendo.,farewells,0.7253917884826661,The Split Barcelona Part 1,"00:30:51,400","00:30:52,679",Sigue en marcha. | Es Koh Samui.,Hermoso lugar. | Fue una decisión decisión de venir.,,False,True,True,0,1,1,{},"{""party_social"": [""marcha""]}"
The Split Barcelona Part 1_None_10018461_679,Sigue en marcha.,farewells,0.6682685089111329,The Split Barcelona Part 1,"00:30:47,880","00:30:49,160",Y Tilly y Vinnie. | ¿Cómo son sus viajes?,Es Koh Samui. | Estupendo.,,False,True,True,0,1,1,{},"{""party_social"": [""marcha""]}"
The Split Barcelona Part 1_None_10018461_604,"Hola, cariño.",greetings,1.0,The Split Barcelona Part 1,"00:27:43,080","00:27:44,880","En serio, Hannah, ¿qué te retiene? | Estás frente al destino.",Sí. | Y ha. traído a un amigo.,,False,True,True,0,1,1,{},"{""common_expressions"": [""En serio""]}"
The Split Barcelona Part 1_None_10018461_601,Su casa parece bonita.,family,0.8,The Split Barcelona Part 1,"00:27:33,080","00:27:34,599",Podría haber sido un Dune de Dune. hace tiempo. | RISAS,"En serio, Hannah, ¿qué te retiene? | Estás frente al destino.",,False,True,True,0,1,1,{},"{""common_expressions"": [""En serio""]}"
The Split Barcelona Part 1_None_10018461_456,Nos vemos allí.,farewells,1.0,The Split Barcelona Part 1,"00:20:31,960","00:20:33,280",y ella me asusta mierda de mí. | Nos vemos allí.,SE CIERRA LA PUERTA | EXHALA,,False,True,True,0,1,1,{},"{""swears_expressions"": [""mierda""]}"
The Split Barcelona Part 1_None_10018461_455,Nos vemos allí.,farewells,1.0,The Split Barcelona Part 1,"00:20:30,440","00:20:31,959","La abuela de Gael acaba de llegar, | y ella me asusta mierda de mí.",Nos vemos allí. | SE CIERRA LA PUERTA,,False,True,True,0,1,1,{},"{""swears_expressions"": [""mierda""]}"
The Split Barcelona Part 1_None_10018461_453,"La abuela de Gael acaba de llegar,",family,0.8,The Split Barcelona Part 1,"00:20:27,400","00:20:29,159",Deja de ser mi abogado y empieza a ser mi madre. | Por favor. Sólo por esta noche.,y ella me asusta mierda de mí. | Nos vemos allí.,,False,True,True,0,1,1,{},"{""swears_expressions"": [""mierda""]}"
The Split Barcelona Part 1_None_10018461_452,Por favor. Sólo por esta noche.,plans,0.6874984645843506,The Split Barcelona Part 1,"00:20:24,000","00:20:26,200","Todo el mundo necesita un plan B, Liv. | Deja de ser mi abogado y empieza a ser mi madre.","La abuela de Gael acaba de llegar, | y ella me asusta mierda de mí.",lexical:che,False,True,True,0,1,1,{},"{""swears_expressions"": [""mierda""]}"
The Split Barcelona Part 1_None_10018461_307,"Y mañana, yoga al amanecer.",plans,0.8,The Split Barcelona Part 1,"00:14:30,680","00:14:32,759","Y mientras los ciervos cenan, | las gallinas pasean por la pintoresca ciudad.","Ni siquiera hemos llegado a la. ¿Qué? | En serio, ¿qué te ha poseído?",,False,True,True,0,1,1,{},"{""common_expressions"": [""En serio""]}"
The Split Barcelona Part 1_None_10018461_73,Y molesto.,apologies,0.6293061447143555,The Split Barcelona Part 1,"00:03:41,520","00:03:43,279","Dios mío, sí, Niza fue. ¡Increíble! | BESOS SUSURROS: ¡No!",¡Conoces a los franceses! RÍE TORPEMENTE | Sí. Vámonos.,,False,True,True,0,1,1,{},"{""cool_reactions"": [""Incre\u00edble""]}"
The Split Barcelona Part 1_None_10018461_21,"Gracias, señor.",greetings,0.7050131034851075,The Split Barcelona Part 1,"00:00:50,560","00:00:51,880","Han pasado 20 años, | Todavía estoy maldiciendo al tío de la cocina.",¿Tienes la sensación de que quieren dar por terminada la noche? | Sí. ¿Esto no la última vez?,,False,True,True,0,1,1,{},"{""address_terms"": [""t\u00edo""]}"
The Split Barcelona Part 1_None_10018461_18,¡Ah! Armarios altos.,farewells,0.6207026672363282,The Split Barcelona Part 1,"00:00:42,480","00:00:44,559",Um. | Brazos largos.,"Han pasado 20 años, | Todavía estoy maldiciendo al tío de la cocina.",,False,True,True,0,1,1,{},"{""address_terms"": [""t\u00edo""]}"
The Split Barcelona Part 1_None_10018461_6,¿Amigos o familia?,family,0.8,The Split Barcelona Part 1,"00:00:15,200","00:00:17,519",Ambos pueden ser una pasada. | AMBOS SE RÍEN,Familia. Familia. Siempre. | Um.,,False,True,True,0,1,1,{},"{""cool_reactions"": [""pasada""]}"
Spanish Movie_2009_126174_1298,"¡Ay, perdón!",apologies,0.7871996116638185,Spanish Movie,"01:20:38,000","01:20:39,120","Siempre estaba tan oscuro. | Anda, coño.",¿Te he dado en los huevos? | No siento nada.,,False,True,True,0,1,1,{},"{""swears_expressions"": [""co\u00f1o""]}"
Spanish Movie_2009_126174_1288,"¡Dios, vamos a morir!",plans,0.8,Spanish Movie,"01:19:56,720","01:19:58,600",¡Ah! | ¡Los zombis!,¡Ah! | ¡Esto es una mierda!,,False,True,True,0,1,1,{},"{""swears_expressions"": [""mierda""]}"
Spanish Movie_2009_126174_1260,En esta casa pasan cosas muy raras.,family,0.8,Spanish Movie,"01:17:38,240","01:17:41,280",Grábalo todo. | ¡Por tu puta madre!,"En directo, una horda de zombis. | ¡Ah!",,False,True,True,0,1,1,{},"{""swears_expressions"": [""puta""]}"
Spanish Movie_2009_126174_1076,"Gracias, majo.",greetings,0.8,Spanish Movie,"01:04:34,520","01:04:35,800","Ahora no puedo, tengo que encontrar a mi señor Fauno. | ¡Mierda, no puedo volar!",Lo repetiremos. | Aunque la verdad es que no he encontrado la.,,False,True,True,0,1,1,{},"{""swears_expressions"": [""Mierda""]}"
Barcelona sur_1981_1130850_459,"Es para sacarse una pasta. Bueno,",farewells,0.617170925140381,Barcelona sur,"01:04:29,880","01:04:31,240","Me hace mi mamá con piedra pómez. | No hay para ponerse así, se hace lo que se puede.","otro día contesto a la encuesta, | hoy estoy con un muermo que no veas.",,False,True,True,0,1,1,{},"{""money_work"": [""pasta""]}"
Barcelona sur_1981_1130850_466,"Menos mal, sino te parto la jeta.",farewells,0.6466936302185059,Barcelona sur,"01:05:24,560","01:05:26,400","Qué bestia. El susto que me has dado. | Tía, te traigo un regalito.","Vaya forma de cortar al prójimo. | Bueno, ¿y yo qué hago?",,False,True,True,0,1,1,{},"{""address_terms"": [""T\u00eda""]}"
Catalunya uber alles_2011_6234917_39,Te felicito. Es muy guay.,emotions,0.6233454895019532,Catalunya uber alles,"00:09:53,967","00:09:55,923","¡Qué bonito! | ¡Hola, cosita! Ven aquí.",Siempre quise un perro así. | ¡Qué mono es!,,False,True,True,0,1,1,{},"{""cool_reactions"": [""guay""]}"
Spanish Fly_1976_7427703_324,"Espléndido, sin duda brindaré por ello. Salud.",farewells,0.6053127479553223,Spanish Fly,"00:17:36,758","00:17:39,651","¿Te refieres a camisones camisones y ese tipo de cosas? | Sí, pensé que te pondría en marcha, Horsy.",Salud. Salud. | Salud. Salud.,,False,True,True,0,1,1,{},"{""party_social"": [""marcha""]}"
Spanish Affair_2014_976542_236,Que yo entiendo cómo estás.,greetings,0.8786038303375244,Spanish Affair,"00:19:07,105","00:19:08,898","¿Qué vienes? ¿De la vendimia o algo? | Bueno, ¿tú te has visto? Venga, en serio, no seas pesado.","Si después de la mala experiencia que has tenido con el Antxón, | yo lo entiendo, pero no todos los tíos somos iguales.",,False,True,True,0,1,1,{},"{""common_expressions"": [""en serio""]}"
Spanish Affair_2014_976542_226,"Además, allí te puedes peinar como una persona normal.",requests,0.8,Spanish Affair,"00:18:40,495","00:18:42,622","Que yo te puedo sacar de aquí. ¿Cómo que ""las Vascongadas""? | A Sevilla, los dos juntos, coño.","¿Perdona? | A ver, ¿qué quieres? ¿Que llame a la Ertzaintza o qué?",,False,True,True,0,1,1,{},"{""swears_expressions"": [""co\u00f1o""]}"
Spanish Affair_2014_976542_221,En serio. Que he venido a buscarte.,greetings,0.6006319236755372,Spanish Affair,"00:18:28,525","00:18:30,610","A los dos nos está poniendo. | Bueno, habla por ti.","¿Para qué? | ¿Cómo que para qué? Que no tienes por qué seguir viviendo aquí, en las Vascongadas.",,False,True,True,0,1,1,{},"{""common_expressions"": [""En serio""]}"
Spanish Affair_2014_976542_147,"Eso es. Eso es, Joaquín, eso es lo que necesito yo: dos días.",requests,0.8,Spanish Affair,"00:11:38,406","00:11:42,035","eso se lo enseñan a ellos en Primero de sus ""escayolas"". | Eso y a hacer cócteles molotov. Dos días, Rafa, y se te olvida, hombre.",Dos días me hacen falta para traer a la muchacha aquí a Sevilla. | Aparte que la chavala no tiene culpa de ser vasca.,,False,True,True,0,1,1,{},"{""address_terms"": [""chavala""]}"
Spanish Affair_2014_976542_122,"Joder, es que.",farewells,0.6430405807495118,Spanish Affair,"00:10:25,709","00:10:27,210","Claro, pues allí. | ¿Pero tú estás majareta? Si no has pasado nunca de Despeñaperros.",Es que me he enamorado. | ¿Cómo te vas a enamorar de una vasca?,,False,True,True,0,1,1,{},"{""swears_expressions"": [""Joder""]}"
Spanish Affair_2014_976542_104,"¡Hijo de puta, me lo había creído! El ""nota"".",family,0.8,Spanish Affair,"00:09:33,823","00:09:37,619","que yo no quiero que se quede con mi cara, ¿eh? | Si la había dejado cerrada, Joaquín.",Ya decía yo que lo de liarse con una vasca era imposible. | Pero si estaba aquí hasta hace un rato.,,False,True,True,0,1,1,{},"{""swears_expressions"": [""puta""]}"
Spanish Affair_2014_976542_95,"¿Y cómo quieres que venga a Sevilla? ¿Con pasamontañas y una ""kiskurriña""?",plans,0.8,Spanish Affair,"00:09:05,795","00:09:09,632","Pero, ¿cómo va ser de un comando o de la ETA? ¿Tú estás chalado o qué? | ¿No has visto que iba vestida de faralaes?","Te digo una cosa: esa tía está buscando ""piso piloto"" en Sevilla. | ¿No será ""piso franco""?",,False,True,True,0,1,1,{},"{""address_terms"": [""t\u00eda""]}"
Spanish Affair_2014_976542_91,¿Tú estás loco? ¿Cómo te traes esa tía a casa?,family,0.8,Spanish Affair,"00:08:58,204","00:08:59,998","¿No te la habrás traído a casa, no? | Sí.","¡Que puede ser de la ETA, o de algún comando! | Pero, ¿cómo va ser de un comando o de la ETA? ¿Tú estás chalado o qué?",,False,True,True,0,1,1,{},"{""address_terms"": [""t\u00eda""]}"
Spanish Affair_2014_976542_52,"Sí, de la familia Gonorrea soy. ¡No te jode! ""Vascongadas"", dice.",family,0.8,Spanish Affair,"00:05:01,509","00:05:05,013","para variar un poquito, digo, te podías reír también de tu puta madre. | Sin faltar, ¿eh, muchacha? Que porque tú seas de las Vascongadas.",La incultura de esta gente. ¡Panda de vagos! | Que solamente os levantáis de la siesta para ir de juerga. ¿Qué pasa?,,False,True,True,0,1,1,{},"{""swears_expressions"": [""puta""]}"
Spanish Affair_2014_976542_15,"Digo, vosotras sabréis,",farewells,0.6946715545654297,Spanish Affair,"00:03:09,898","00:03:11,232","Por cierto, ¿esto ahora cómo se llama? | Porque despedida de soltera ya no. ¿Qué sería? ¿Una qué?",que me habéis traído y me habéis vestido de gilipollas. | Sólo faltaría que Antxón jodiera el viaje él también.,,False,True,True,0,1,1,{},"{""swears_expressions"": [""gilipollas""]}"
Spanish Affair_2014_976542_5,"Necesito un ""kalimotxo"" para aguantar esto.",requests,0.7401035690307617,Spanish Affair,"00:02:44,330","00:02:46,499",¿Queréis algo?,"No estás en Euskadi, Amaia. | ¿En serio? Estaba convencida de que estábamos en Hernani, oye.",,False,True,True,0,1,1,{},"{""common_expressions"": [""En serio""]}"
Spanish Fly_1976_7427703_396,Qué bonito.,farewells,0.7042008590698243,Spanish Fly,"00:20:42,633","00:20:44,383",Por favor. | Está bien.,"¿Qué te parece? | Oh, es genial.",,False,True,True,0,1,1,{},"{""cool_reactions"": [""genial""]}"
